Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,794.783935546875,1160.6341552734375,1759.8330078125,1483.1416015625,4202.419921875,24698.849609375,818.8499755859375,1179.449951171875,1872.199951171875,1495.949951171875,4523.2998046875,24698.849609375,823.0,1189.800048828125,1885.699951171875,1503.925048828125,4565.0,24734.30078125,813.7249755859375,1170.0,1868.199951171875,1490.0250244140625,4500.0,24607.19921875,813.7249755859375,1174.199951171875,1880.0,1497.2249755859375,4505.0,24648.900390625,31134494,10427061,3870333,8411808,2212298,238300
2024-08-21,789.0089111328125,1156.1075439453125,1760.3028564453125,1485.8433837890625,4228.619140625,24770.19921875,812.9000244140625,1174.8499755859375,1872.699951171875,1498.675048828125,4551.5,24770.19921875,817.2750244140625,1178.6500244140625,1879.0,1507.875,4560.0,24787.94921875,808.9000244140625,1165.0999755859375,1867.0999755859375,1490.0,4492.5498046875,24654.5,814.0499877929688,1177.0,1875.0999755859375,1493.25,4518.0,24680.55078125,47630904,17234142,1966902,7769996,1896990,257100
2024-08-22,791.6781005859375,1172.098388671875,1767.39990234375,1485.2979736328125,4182.630859375,24811.5,815.6500244140625,1191.0999755859375,1880.25,1498.125,4502.0,24811.5,819.1500244140625,1192.5999755859375,1893.6500244140625,1506.5,4560.9501953125,24867.349609375,814.0,1176.5999755859375,1869.699951171875,1490.6500244140625,4497.2001953125,24784.44921875,816.0,1182.0,1884.0,1503.0,4560.0,24863.400390625,21300638,8564142,4300287,10445782,1829872,220300
2024-08-23,788.6448974609375,1184.300537109375,1750.3392333984375,1487.1322021484375,4147.23291015625,24823.150390625,812.5250244140625,1203.5,1862.0999755859375,1499.9749755859375,4463.89990234375,24823.150390625,817.0,1205.0,1882.5999755859375,1511.324951171875,4506.0,24858.400390625,811.5,1188.550048828125,1857.0,1498.425048828125,4455.0,24771.650390625,817.0,1193.0,1878.199951171875,1503.75,4500.0,24845.400390625,20333422,7518309,5015935,9249654,1809253,206800
2024-08-26,795.8758544921875,1193.9442138671875,1763.5460205078125,1499.649169921875,4183.048828125,25010.599609375,819.9749755859375,1213.300048828125,1876.1500244140625,1512.5999755859375,4502.4501953125,25010.599609375,823.9749755859375,1214.949951171875,1888.75,1523.0,4552.14990234375,25043.80078125,816.0999755859375,1201.050048828125,1864.0,1503.0,4485.0,24874.69921875,816.0999755859375,1205.550048828125,1870.0,1506.9749755859375,4489.0,24906.099609375,22364266,10920226,3728589,8816114,1844164,210300
2024-08-27,794.8082275390625,1206.7860107421875,1786.05859375,1487.6031494140625,4178.125,25017.75,818.875,1226.3499755859375,1900.0999755859375,1500.449951171875,4497.14990234375,25017.75,823.7000122070312,1232.5,1902.75,1513.4749755859375,4510.0,25073.099609375,816.0999755859375,1208.9000244140625,1873.9000244140625,1499.449951171875,4486.7998046875,24973.650390625,821.7000122070312,1213.300048828125,1876.1500244140625,1510.5,4505.0,25024.80078125,35773244,16295325,3830679,6251156,930697,223300
2024-08-28,794.49267578125,1204.325927734375,1822.7177734375,1485.4716796875,4186.392578125,25052.349609375,818.5499877929688,1223.8499755859375,1939.0999755859375,1498.300048828125,4506.0498046875,25052.349609375,819.875,1226.4000244140625,1951.0,1507.4749755859375,4562.5,25129.599609375,815.0999755859375,1217.300048828125,1897.4000244140625,1493.0,4457.2998046875,24964.650390625,818.875,1222.6500244140625,1906.9000244140625,1505.0,4498.75,25030.80078125,26921188,12291305,6514531,9610286,1848058,220400
2024-08-29,795.1964721679688,1202.4071044921875,1817.3128662109375,1507.90283203125,4191.7353515625,25151.94921875,819.2750244140625,1221.9000244140625,1933.3499755859375,1520.925048828125,4511.7998046875,25151.94921875,822.2000122070312,1235.0,1950.5,1537.0,4556.0,25192.900390625,815.5750122070312,1217.0,1920.9000244140625,1494.0,4460.0,24998.5,821.0,1218.949951171875,1933.0,1503.0999755859375,4460.0,25035.30078125,49052604,10806748,7228284,38335358,2133641,354000
2024-08-30,794.3956909179688,1209.5904541015625,1827.041748046875,1496.6995849609375,4230.70947265625,25235.900390625,818.4500122070312,1229.199951171875,1943.699951171875,1509.625,4553.75,25235.900390625,831.0,1235.550048828125,1950.0,1539.7249755859375,4592.25,25268.349609375,810.5750122070312,1218.9000244140625,1928.0,1503.324951171875,4487.7998046875,25199.400390625,828.0,1230.0,1938.0,1534.0,4500.0,25249.69921875,445342100,21211148,13466759,41620730,3637222,638200
2024-09-02,789.56689453125,1210.3284912109375,1846.59326171875,1503.2679443359375,4200.32958984375,25278.69921875,813.4749755859375,1229.949951171875,1964.5,1516.25,4521.0498046875,25278.69921875,823.4000244140625,1239.199951171875,1975.75,1526.800048828125,4588.0,25333.650390625,811.5999755859375,1222.5,1942.800048828125,1506.625,4512.0,25235.5,823.4000244140625,1239.0,1943.3499755859375,1510.875,4576.0,25333.599609375,34049680,12516759,5573739,11240852,1216500,222800
2024-09-03,794.6140747070312,1227.79541015625,1824.73876953125,1496.203857421875,4192.2470703125,25279.849609375,818.6749877929688,1247.699951171875,1941.25,1509.125,4512.35009765625,25279.849609375,819.9749755859375,1250.949951171875,1967.0,1523.0,4555.89990234375,25321.69921875,812.2999877929688,1220.4000244140625,1936.449951171875,1507.5,4495.89990234375,25235.80078125,817.0,1227.199951171875,1967.0,1521.25,4521.0498046875,25313.400390625,37282860,19114907,4694322,10923800,1717263,212100
2024-09-04,796.773681640625,1216.62646484375,1807.0670166015625,1501.5823974609375,4161.4951171875,25198.69921875,820.9000244140625,1236.3499755859375,1922.449951171875,1514.550048828125,4479.25,25198.69921875,822.4000244140625,1243.699951171875,1927.199951171875,1517.5,4487.0,25216.0,816.0,1232.800048828125,1900.050048828125,1499.5,4436.7001953125,25083.80078125,819.5,1239.8499755859375,1921.0999755859375,1500.699951171875,4476.9501953125,25089.94921875,24682744,13505843,4778310,11983304,1265505,253800
2024-09-05,798.5450439453125,1216.23291015625,1817.1248779296875,1480.192138671875,4158.42919921875,25145.099609375,822.7249755859375,1235.949951171875,1933.1500244140625,1492.9749755859375,4475.9501953125,25145.099609375,824.9500122070312,1244.8499755859375,1940.0,1525.7750244140625,4499.0,25275.44921875,821.0,1231.300048828125,1909.5999755859375,1487.050048828125,4454.14990234375,25127.75,823.0,1238.0,1926.25,1519.050048828125,4481.0,25250.5,22876318,9142811,4081810,16264168,1688793,222200
2024-09-06,794.419921875,1188.8763427734375,1787.7034912109375,1452.2830810546875,4140.5908203125,24852.150390625,818.4749755859375,1208.1500244140625,1901.8499755859375,1464.824951171875,4456.75,24852.150390625,823.875,1233.9000244140625,1936.5,1497.0,4518.9501953125,25168.75,817.0499877929688,1205.0,1896.8499755859375,1461.625,4440.0,24801.30078125,819.1500244140625,1225.949951171875,1922.0,1492.5,4473.9501953125,25093.69921875,26029602,10170479,5848106,19394228,1649179,311700
2024-09-09,799.0546264648438,1215.2979736328125,1780.9356689453125,1449.928466796875,4133.9013671875,24936.400390625,823.25,1235.0,1894.6500244140625,1462.449951171875,4449.5498046875,24936.400390625,824.25,1238.300048828125,1920.8499755859375,1469.925048828125,4490.25,24957.5,815.0499877929688,1200.449951171875,1889.0,1455.5999755859375,4430.5,24753.150390625,819.0,1202.9000244140625,1890.0,1466.5,4455.0,24823.400390625,23792914,13863250,4772612,9010298,1184938,254400
2024-09-10,800.9229736328125,1217.5614013671875,1797.5263671875,1449.011474609375,4188.06640625,25041.099609375,825.1749877929688,1237.300048828125,1912.300048828125,1461.5250244140625,4507.85009765625,25041.099609375,827.0,1241.3499755859375,1935.0,1472.050048828125,4539.9501953125,25130.5,819.0,1227.0,1896.0,1457.574951171875,4440.4501953125,24896.80078125,827.0,1236.949951171875,1904.9000244140625,1460.5,4442.4501953125,24999.400390625,26606646,15545130,6909600,10768260,1385591,251300
2024-09-11,797.7928466796875,1216.62646484375,1795.5052490234375,1439.072265625,4161.587890625,24918.44921875,821.9500122070312,1236.3499755859375,1910.1500244140625,1451.5,4479.35009765625,24918.44921875,826.25,1239.300048828125,1926.0,1468.75,4549.35009765625,25113.69921875,819.5999755859375,1226.4000244140625,1905.0,1447.550048828125,4471.25,24885.150390625,825.2000122070312,1231.5,1914.699951171875,1463.050048828125,4521.4501953125,25034.0,22226684,11993242,5312946,9760202,1325919,279200
2024-09-12,808.8092651367188,1232.174560546875,1833.3865966796875,1467.1298828125,4197.21728515625,25388.900390625,833.2999877929688,1252.1500244140625,1950.449951171875,1479.800048828125,4517.7001953125,25388.900390625,835.0,1257.0,1956.4000244140625,1486.0,4532.60009765625,25433.349609375,823.5250244140625,1226.3499755859375,1910.800048828125,1445.875,4431.2998046875,24941.44921875,827.0,1238.0,1925.0,1457.0,4510.25,25059.650390625,32424046,15376442,8555092,22349376,2742216,380100
2024-09-13,808.4937744140625,1230.403076171875,1827.417724609375,1460.016357421875,4201.77001953125,25356.5,832.9749755859375,1250.3499755859375,1944.0999755859375,1472.625,4522.60009765625,25356.5,837.0,1255.949951171875,1958.5999755859375,1483.1500244140625,4547.0,25430.5,828.5250244140625,1242.050048828125,1935.6500244140625,1469.5,4505.0,25292.44921875,837.0,1252.0,1950.449951171875,1476.4000244140625,4530.0,25430.44921875,23860532,9877288,3843127,8711328,1458786,250800
2024-09-16,810.9202880859375,1242.7037353515625,1833.1986083984375,1458.7523193359375,4193.0830078125,25383.75,835.4749755859375,1262.8499755859375,1950.25,1471.3499755859375,4513.25,25383.75,838.9000244140625,1265.5999755859375,1952.0,1480.9000244140625,4546.0498046875,25445.69921875,832.0250244140625,1244.699951171875,1933.050048828125,1464.75,4494.4501953125,25336.19921875,833.5,1251.0,1945.75,1477.550048828125,4527.0,25406.650390625,15172820,8973335,1570181,5481774,1155120,168700
2024-09-17,809.876953125,1247.8699951171875,1835.360595703125,1459.6942138671875,4186.021484375,25418.55078125,834.4000244140625,1268.0999755859375,1952.550048828125,1472.300048828125,4505.64990234375,25418.55078125,839.0,1272.25,1958.449951171875,1477.4749755859375,4535.7998046875,25441.650390625,832.0750122070312,1258.4000244140625,1942.1500244140625,1466.625,4466.0,25352.25,839.0,1259.949951171875,1947.75,1474.0,4513.25,25416.900390625,20127122,11513121,2793127,5935328,1699364,216000
2024-09-18,822.494873046875,1267.796875,1778.585693359375,1450.9197998046875,4037.836181640625,25377.55078125,847.4000244140625,1288.3499755859375,1892.1500244140625,1463.449951171875,4346.14990234375,25377.55078125,849.4500122070312,1295.3499755859375,1938.75,1482.0,4497.0498046875,25482.19921875,835.5499877929688,1262.0,1881.300048828125,1460.550048828125,4321.0,25285.55078125,835.9249877929688,1262.0,1938.75,1470.0,4497.0498046875,25402.400390625,40917342,12466597,6385468,8574714,2961779,215700
2024-09-19,829.1435546875,1271.388671875,1780.5125732421875,1457.0916748046875,3991.38330078125,25415.80078125,854.25,1292.0,1894.199951171875,1469.675048828125,4296.14990234375,25415.80078125,859.5,1300.0,1924.9000244140625,1476.5,4422.2001953125,25611.94921875,849.5750122070312,1285.3499755859375,1878.800048828125,1455.550048828125,4281.7998046875,25376.05078125,849.5999755859375,1288.3499755859375,1910.5999755859375,1466.25,4390.0498046875,25487.05078125,30651776,13172268,7976570,16955902,2927551,314500
2024-09-20,845.0130004882812,1317.09765625,1791.369384765625,1473.2025146484375,3980.931884765625,25790.94921875,870.5999755859375,1338.449951171875,1905.75,1485.925048828125,4284.89990234375,25790.94921875,872.4749755859375,1362.3499755859375,1915.0,1495.0,4330.7001953125,25849.25,853.7750244140625,1291.550048828125,1867.4000244140625,1471.375,4227.5,25426.599609375,858.25,1295.0,1905.0,1474.0,4316.89990234375,25525.94921875,60623386,73257767,15242974,30897320,5447908,533100
2024-09-23,854.0397338867188,1300.8116455078125,1782.6275634765625,1480.5887451171875,3965.6953125,25939.05078125,879.9000244140625,1321.9000244140625,1896.449951171875,1493.375,4268.5,25939.05078125,883.1749877929688,1331.800048828125,1918.9000244140625,1501.5,4309.39990234375,25956.0,870.125,1308.5,1878.449951171875,1488.949951171875,4253.0,25847.349609375,874.5,1331.0,1909.0,1491.0,4300.0,25872.55078125,26965350,11380409,3636672,8832314,1702319,209200
2024-09-24,858.0435180664062,1297.5643310546875,1784.6484375,1476.6229248046875,3968.296875,25940.400390625,884.0250244140625,1318.5999755859375,1898.5999755859375,1489.375,4271.2998046875,25940.400390625,890.8250122070312,1331.4000244140625,1910.9000244140625,1500.5,4291.0,26011.55078125,877.125,1315.449951171875,1871.4000244140625,1487.875,4240.0,25886.849609375,882.5,1321.0,1888.0,1488.5,4251.64990234375,25921.44921875,33039036,13886037,7277616,17137444,3012026,384100
2024-09-25,863.4060668945312,1302.7305908203125,1781.5467529296875,1481.15869140625,3971.502197265625,26004.150390625,889.5499877929688,1323.8499755859375,1895.300048828125,1493.949951171875,4274.75,26004.150390625,894.0,1327.75,1901.5999755859375,1496.5,4289.60009765625,26032.80078125,880.0750122070312,1310.0999755859375,1876.800048828125,1480.199951171875,4240.0,25871.349609375,880.0750122070312,1310.75,1886.3499755859375,1483.9000244140625,4252.35009765625,25899.44921875,31965312,8728019,4268341,7069002,2713073,278500
2024-09-26,865.5171508789062,1307.84765625,1786.199462890625,1485.12451171875,3987.992431640625,26216.05078125,891.7249755859375,1329.050048828125,1900.25,1497.949951171875,4292.5,26216.05078125,894.0,1333.3499755859375,1917.949951171875,1504.0,4316.7998046875,26250.900390625,884.0250244140625,1316.9000244140625,1893.0,1488.050048828125,4260.0,25998.400390625,886.5250244140625,1320.0,1897.800048828125,1490.6500244140625,4260.0,26005.400390625,31899644,11100869,8952803,18818998,3964251,370900
2024-09-27,850.5697631835938,1285.7557373046875,1792.3094482421875,1513.10791015625,4003.043212890625,26178.94921875,876.3250122070312,1306.5999755859375,1906.75,1526.175048828125,4308.7001953125,26178.94921875,889.0999755859375,1333.0,1974.5999755859375,1533.4749755859375,4378.0,26277.349609375,875.0,1303.8499755859375,1903.300048828125,1492.0,4300.0498046875,26151.400390625,888.5,1333.0,1932.0999755859375,1499.0,4335.0,26248.25,35613502,17117379,14908931,20597478,3012477,490300
2024-09-30,840.572509765625,1252.69189453125,1763.029052734375,1463.9324951171875,3965.6953125,25810.849609375,866.0250244140625,1273.0,1875.5999755859375,1476.574951171875,4268.5,25810.849609375,875.7249755859375,1296.800048828125,1901.25,1524.9749755859375,4298.75,26134.69921875,862.2000122070312,1270.9000244140625,1870.5,1474.4000244140625,4260.0498046875,25794.099609375,874.4000244140625,1292.0999755859375,1880.0,1519.4000244140625,4286.89990234375,26061.30078125,26383534,12622212,6986955,27008814,2503416,343100
2024-10-01,837.7334594726562,1254.069580078125,1790.0533447265625,1452.2830810546875,3983.718994140625,25796.900390625,863.0999755859375,1274.4000244140625,1904.3499755859375,1464.824951171875,4287.89990234375,25796.900390625,871.0,1280.25,1908.949951171875,1487.949951171875,4295.75,25907.599609375,860.0499877929688,1267.5999755859375,1875.0,1462.824951171875,4242.9501953125,25739.19921875,862.0,1269.800048828125,1875.0,1480.6500244140625,4255.5498046875,25788.44921875,24572284,10972413,4029072,16431642,1823365,247400
2024-10-03,816.282958984375,1236.307373046875,1779.7607421875,1394.928466796875,3932.481201171875,25250.099609375,841.0,1256.3499755859375,1893.4000244140625,1406.9749755859375,4232.75,25250.099609375,863.0750122070312,1265.75,1911.8499755859375,1449.4000244140625,4279.0,25639.44921875,836.6749877929688,1248.1500244140625,1881.0,1402.074951171875,4210.0,25230.30078125,857.8250122070312,1253.5999755859375,1889.5,1436.574951171875,4262.60009765625,25452.849609375,48473398,17648551,7503887,37757294,3350119,423400
2024-10-04,804.4657592773438,1219.97216796875,1803.025146484375,1374.653564453125,3950.598388671875,25014.599609375,828.8250122070312,1239.75,1918.1500244140625,1386.5250244140625,4252.25,25014.599609375,845.3250122070312,1264.4000244140625,1954.0999755859375,1417.3499755859375,4298.0,25485.05078125,826.5,1236.199951171875,1886.0,1381.7750244140625,4224.0498046875,24966.80078125,837.25,1247.0999755859375,1889.550048828125,1403.925048828125,4225.0,25181.900390625,48683232,13488887,10001483,37072876,2965463,374900
2024-10-07,785.12646484375,1214.215576171875,1818.2059326171875,1358.98876953125,3969.73681640625,24795.75,808.9000244140625,1233.9000244140625,1934.300048828125,1370.7249755859375,4272.85009765625,24795.75,829.5,1262.949951171875,1942.0,1396.5,4297.25,25143.0,806.5,1225.0,1916.050048828125,1361.375,4229.39990234375,24694.349609375,826.0999755859375,1241.550048828125,1923.199951171875,1393.5,4273.89990234375,25084.099609375,94458296,20667247,6112575,22181340,1472619,374300
2024-10-08,801.2627563476562,1216.8724365234375,1831.6005859375,1385.3857421875,3951.527099609375,25013.150390625,825.5250244140625,1236.5999755859375,1948.550048828125,1397.3499755859375,4253.25,25013.150390625,828.4000244140625,1247.800048828125,1957.949951171875,1401.0,4279.39990234375,25044.0,811.0,1229.75,1906.3499755859375,1365.0999755859375,4203.9501953125,24756.80078125,815.0,1241.0,1937.9000244140625,1372.9749755859375,4272.60009765625,24832.19921875,29734406,12219259,5637391,17020808,1541867,333200
2024-10-09,792.5758666992188,1224.302001953125,1835.5484619140625,1362.8306884765625,3951.24853515625,24981.94921875,816.5750122070312,1244.1500244140625,1952.75,1374.5999755859375,4252.9501953125,24981.94921875,828.375,1265.0999755859375,1977.0,1400.9749755859375,4295.0,25234.05078125,814.3499755859375,1232.6500244140625,1945.0999755859375,1372.5,4246.7001953125,24947.69921875,824.75,1243.050048828125,1952.550048828125,1397.5250244140625,4260.0,25065.80078125,41125642,14765997,4857163,14310610,1082504,290600
2024-10-10,806.7709350585938,1223.6624755859375,1803.82421875,1359.31103515625,3927.510498046875,24998.44921875,831.2000122070312,1243.5,1919.0,1371.050048828125,4227.39990234375,24998.44921875,832.7249755859375,1254.699951171875,1964.0,1386.0,4293.85009765625,25134.05078125,816.25,1238.0,1914.0999755859375,1369.425048828125,4198.60009765625,24979.400390625,819.5,1246.75,1957.9000244140625,1380.0250244140625,4253.25,25067.05078125,21754766,9118195,4782119,22358646,2378875,261400
2024-10-11,801.238525390625,1203.489501953125,1818.9578857421875,1360.35205078125,3854.858154296875,24964.25,825.5,1223.0,1935.0999755859375,1372.0999755859375,4149.2001953125,24964.25,832.2249755859375,1240.800048828125,1947.0,1383.2750244140625,4241.9501953125,25028.650390625,821.625,1222.0,1910.0999755859375,1368.824951171875,4112.4501953125,24920.05078125,832.2249755859375,1237.0,1918.0,1370.0,4143.0,24985.30078125,23672594,8472512,4709431,7980122,5759183,210500
2024-10-14,819.2432861328125,1212.099853515625,1841.3294677734375,1360.7734375,3843.198486328125,25127.94921875,844.0499877929688,1231.75,1958.9000244140625,1372.5250244140625,4136.64990234375,25127.94921875,846.0250244140625,1237.9000244140625,1969.5,1380.074951171875,4165.39990234375,25159.75,827.0,1217.4000244140625,1931.0999755859375,1368.25,4122.2001953125,25017.5,828.0250244140625,1221.0,1932.1500244140625,1379.449951171875,4140.0,25023.44921875,18527508,11833929,3751378,12221432,2137590,206400
2024-10-15,817.3020629882812,1235.470947265625,1841.7054443359375,1332.5174560546875,3824.756591796875,25057.349609375,842.0499877929688,1255.5,1959.300048828125,1344.0250244140625,4116.7998046875,25057.349609375,849.0,1258.300048828125,1991.449951171875,1371.699951171875,4169.9501953125,25212.05078125,837.75,1235.4000244140625,1951.75,1340.699951171875,4095.0,25008.150390625,847.0,1238.949951171875,1960.0,1358.5250244140625,4131.0498046875,25186.30078125,19651130,11657338,5353705,33762794,2759474,257200
2024-10-16,824.92138671875,1223.3179931640625,1804.858154296875,1342.4814453125,3804.456787109375,24971.30078125,849.9000244140625,1243.1500244140625,1920.0999755859375,1354.074951171875,4094.949951171875,24971.30078125,853.9749755859375,1254.949951171875,1959.550048828125,1364.0,4115.0,25093.400390625,840.0499877929688,1241.5999755859375,1916.3499755859375,1337.625,4067.199951171875,24908.44921875,840.0499877929688,1248.5,1955.0,1340.0,4085.0,25008.55078125,20470682,7869727,3111512,20034438,2359151,226800
2024-10-17,811.9879760742188,1211.60791015625,1849.9771728515625,1344.811279296875,3817.510498046875,24749.849609375,836.5750122070312,1231.25,1968.0999755859375,1356.425048828125,4109.0,24749.849609375,848.8250122070312,1256.949951171875,1978.0,1368.449951171875,4129.9501953125,25029.5,832.5999755859375,1224.4000244140625,1930.1500244140625,1352.050048828125,4092.949951171875,24728.900390625,847.4749755859375,1249.449951171875,1935.199951171875,1365.699951171875,4112.7998046875,25027.400390625,14695732,8459497,8162822,15543660,2522659,252800
2024-10-18,816.2101440429688,1244.327392578125,1766.7889404296875,1347.66162109375,3839.908203125,24854.05078125,840.9249877929688,1264.5,1879.5999755859375,1359.300048828125,4123.0498046875,24854.05078125,845.5,1268.9000244140625,1936.8499755859375,1368.425048828125,4146.14990234375,24886.19921875,827.0499877929688,1225.25,1869.25,1341.324951171875,4080.0,24567.650390625,831.5499877929688,1227.949951171875,1893.800048828125,1352.175048828125,4090.0,24664.94921875,24809724,11018126,10526196,12082452,2361000,290900
2024-10-21,838.9466552734375,1238.9644775390625,1741.5504150390625,1357.4769287109375,3799.675048828125,24781.099609375,864.3499755859375,1259.050048828125,1852.75,1369.199951171875,4079.85009765625,24781.099609375,874.0750122070312,1272.3499755859375,1898.800048828125,1374.0,4139.9501953125,24978.30078125,855.5250244140625,1250.550048828125,1838.0,1357.7249755859375,4070.0,24679.599609375,857.5,1264.5,1891.0999755859375,1367.125,4132.60009765625,24956.150390625,46548354,7742775,4654601,14067408,1595450,242000
2024-10-22,832.0796508789062,1247.279541015625,1740.4693603515625,1331.84814453125,3739.744140625,24472.099609375,857.2750244140625,1267.5,1851.5999755859375,1343.3499755859375,4015.5,24472.099609375,870.0,1284.9000244140625,1877.800048828125,1376.0,4089.800048828125,24882.0,855.3499755859375,1259.75,1846.949951171875,1340.2249755859375,4006.35009765625,24445.80078125,865.0250244140625,1266.5999755859375,1858.199951171875,1369.199951171875,4066.0,24798.650390625,38875280,20090801,4125240,15831960,1928049,279500
2024-10-23,842.3923950195312,1231.6331787109375,1760.9610595703125,1327.064453125,3787.009033203125,24435.5,867.9000244140625,1251.5999755859375,1873.4000244140625,1338.5250244140625,4066.25,24435.5,873.25,1267.949951171875,1886.0,1357.4749755859375,4113.5498046875,24604.25,852.5250244140625,1243.050048828125,1844.0,1335.0,3995.14990234375,24378.099609375,852.5250244140625,1261.0,1845.25,1337.5,3999.60009765625,24378.150390625,38036090,14055447,4311910,17214742,1966476,284600
2024-10-24,849.1138305664062,1232.764892578125,1751.5140380859375,1328.3287353515625,3769.9189453125,24399.400390625,874.8250122070312,1252.75,1863.3499755859375,1339.800048828125,4047.89990234375,24399.400390625,884.3250122070312,1260.449951171875,1884.0,1343.699951171875,4079.0,24480.650390625,869.0499877929688,1241.050048828125,1860.0,1323.125,4004.0,24341.19921875,869.0499877929688,1250.25,1861.4000244140625,1335.2750244140625,4004.0,24412.69921875,30832258,12223031,2906475,22155934,2676744,216700
2024-10-25,846.0806884765625,1235.4217529296875,1750.292236328125,1316.4808349609375,3778.906494140625,24180.80078125,871.7000122070312,1255.449951171875,1862.050048828125,1327.8499755859375,4057.550048828125,24180.80078125,878.9249877929688,1268.9000244140625,1876.3499755859375,1344.3499755859375,4092.0,24440.25,864.3499755859375,1234.199951171875,1846.4000244140625,1322.0,4032.699951171875,24073.900390625,877.5,1247.25,1863.449951171875,1343.5,4057.050048828125,24418.05078125,26130478,13546055,4689120,18597496,1759676,372600
2024-10-28,841.6158447265625,1272.2252197265625,1753.3941650390625,1322.9251708984375,3809.919677734375,24339.150390625,867.0999755859375,1292.8499755859375,1865.3499755859375,1334.3499755859375,4090.85009765625,24339.150390625,875.5,1307.800048828125,1881.9000244140625,1353.0,4134.0,24492.599609375,864.4500122070312,1280.5999755859375,1857.0,1322.0999755859375,4051.0,24134.900390625,871.0,1285.5,1859.699951171875,1337.0,4068.949951171875,24251.099609375,22012142,24096412,7018940,10824350,1532534,278600
2024-10-29,850.1815185546875,1310.6029052734375,1748.5933837890625,1328.52685546875,3795.39111328125,24466.849609375,875.9249877929688,1331.8499755859375,1839.300048828125,1340.0,4075.25,24466.849609375,882.0,1335.3499755859375,1851.5999755859375,1343.199951171875,4103.5,24484.5,862.5499877929688,1299.25,1829.0,1320.300048828125,4060.10009765625,24140.849609375,863.0750122070312,1301.3499755859375,1846.0,1328.0999755859375,4095.85009765625,24328.849609375,35794926,20656117,4621252,12008361,1445885,332000
2024-10-30,841.8099975585938,1291.21728515625,1713.2276611328125,1332.3935546875,3804.145263671875,24340.849609375,867.2999877929688,1312.1500244140625,1802.0999755859375,1343.9000244140625,4084.64990234375,24340.849609375,877.375,1330.9000244140625,1839.0,1350.0,4107.0,24498.19921875,862.0999755859375,1305.5999755859375,1796.3499755859375,1325.3499755859375,4060.050048828125,24307.30078125,871.0,1324.0,1832.0,1335.0,4075.0,24371.44921875,32715724,15055031,5919715,11984423,1935002,285200
2024-10-31,842.3438110351562,1271.6346435546875,1670.5897216796875,1320.64501953125,3695.92529296875,24205.349609375,867.8499755859375,1292.25,1757.25,1332.050048828125,3968.449951171875,24205.349609375,869.4500122070312,1318.949951171875,1787.9000244140625,1343.0,4078.300048828125,24372.44921875,859.7000122070312,1288.550048828125,1746.5,1326.1500244140625,3960.0,24172.599609375,864.0,1307.25,1787.9000244140625,1340.0,4070.0,24349.849609375,22895912,23497314,7395236,9331650,3740372,287000
2024-11-01,843.120361328125,1271.19189453125,1674.011962890625,1327.1884765625,3710.59375,24304.349609375,868.6500244140625,1291.800048828125,1760.8499755859375,1338.6500244140625,3984.199951171875,24304.349609375,872.0499877929688,1296.199951171875,1766.0,1341.949951171875,3998.949951171875,24368.25,863.0499877929688,1286.25,1752.050048828125,1333.0,3976.050048828125,24280.19921875,866.5,1289.949951171875,1764.5,1333.050048828125,3989.85009765625,24302.75,1759692,1007022,371966,2127335,154895,38800
2024-11-04,831.8612060546875,1256.82470703125,1676.674072265625,1291.0009765625,3691.920166015625,23995.349609375,857.0499877929688,1277.199951171875,1763.6500244140625,1302.1500244140625,3964.14990234375,23995.349609375,872.5,1291.800048828125,1767.0,1340.0,3991.89990234375,24316.75,855.4500122070312,1270.050048828125,1718.0,1285.0999755859375,3913.25,23816.150390625,872.5,1290.0999755859375,1724.5,1337.8499755859375,3966.300048828125,24315.75,28089248,14309121,7336722,19796890,2269192,285500
2024-11-05,853.0933227539062,1276.013671875,1667.68994140625,1294.1240234375,3698.626220703125,24213.30078125,878.9249877929688,1296.699951171875,1754.199951171875,1305.300048828125,3971.35009765625,24213.30078125,881.3499755859375,1301.300048828125,1768.449951171875,1309.550048828125,3986.0,24229.05078125,848.9500122070312,1263.0999755859375,1745.0,1286.1500244140625,3941.10009765625,23842.75,851.5,1273.0,1760.0,1293.0,3941.10009765625,23916.5,44232406,16431920,3160880,16267479,967590,289500
